,Sentiment,Score,Tweet
1923,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1924,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1925,Neutral,0.0,Democrats gave us Hillary Clinton in 2016 Democrats will likely give us Joe Biden in 2020 And if they know you ll ke
1926,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1927,Neutral,0.16666666666666666,Hillary Clinton When women are at the negotiating table parties are more likely not only to reach a peace agreement but to
1928,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1929,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1930,Negative,-0.125,After tonight Joe Biden will likely be the Democrat nominee for President Between Hunter and James Biden s shady and
1931,Neutral,0.0,I always think of this
1932,Positive,0.375,THE SCOOP Publishers rejected s original title for the upcoming children s book on gardening Politic
1933,Neutral,0.0,I can t help thinking about this Biden isn t that much different from Hillary Clinton on the issues Big difference she
1934,Positive,0.5,LOVE this clip Hillary Clinton impersonating Trump amp Kate McKinnon thanking her for saving the world HillaryO
1935,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1936,Neutral,0.0,Hillary Clinton should be in the Hague though
1937,Neutral,0.0,I won t mince words if you re telling me that Hillary Clinton is someone you admire I assume your parents psycholo
1938,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1939,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1940,Neutral,0.0,Democrats gave us Hillary Clinton in 2016 Democrats will likely give us Joe Biden in 2020 And if they know you ll ke
1941,Neutral,0.2,If you really cared about beating Trump you d do two things 1 Vote Biden in November 2 Admit Hillary Clinton lost 2016 b
1942,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1943,Neutral,0.0666666666666667,I can t believe the Dems are actually nominating Joe fucking Biden lol They may as well have just run Hillary Clinton
1944,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1945,Positive,0.8,lacy Moderates always win Just ask Hillary Clinton and John Kerry and Al Gore
1946,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 O
1947,Neutral,0.0,Hillary Clinton is not above the law yet she has a record of contempt for the rule of law Our leaders are bound by the
1948,Neutral,0.0,Democrats gave us Hillary Clinton in 2016 Democrats will likely give us Joe Biden in 2020 And if they know you ll ke
1949,Neutral,0.0,I can t help thinking about this Biden isn t that much different from Hillary Clinton on the issues Big difference she
1950,Negative,-0.125,After tonight Joe Biden will likely be the Democrat nominee for President Between Hunter and James Biden s shady and
1951,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1952,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
1953,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1954,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1955,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1956,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1957,Positive,0.7,I voted for Hillary Clinton like a good democrat I won t ever make that mistake again LoseWithBiden DNCisAFuckingJ
1958,Neutral,0.0,But Hillary doesn t that include your harassing and trying to silence victims of Bill Surprise you re definitely a
1959,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 One reason
1960,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1961,Negative,-0.19999999999999998,Let me be as clear as I can be BernieOrBust If we wanted a corrupt racist Republican Wall Street warmonger as Presid
1962,Negative,-0.0875,You mean s 2016 support wasn t 100 genuine and was at least partially driven due to sexism and the vil
1963,Neutral,0.0,FEMALE HILLARY CLINTON OR AMY KLOBACHAR
1964,Positive,0.8,I m allowed to be happy that Biden is wining and still pissed as hell at what misogyny did to Hillary Clinton in 2016
1965,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1966,Negative,-0.4,buckley13 Fuck Hillary Clinton
1967,Positive,1.0,I don t see that at all I see posts praising and admiring her She s very intelligent Hillary Clint
1968,Neutral,0.0,Hillary Clinton is not above the law yet she has a record of contempt for the rule of law Our leaders are bound by the
1969,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1970,Neutral,0.0,I can t help thinking about this Biden isn t that much different from Hillary Clinton on the issues Big difference she
1971,Positive,0.475,honestly if biden at the convention withdraws and they roll out hillary clinton at that point i will just go full joker
1972,Neutral,0.0,BIG Hillary Clinton Ordered By Federal Court To Testify to On Email Scandal PLUS Schumer Threatens Supreme C
1973,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1974,Neutral,0.2,If you really cared about beating Trump you d do two things 1 Vote Biden in November 2 Admit Hillary Clinton lost 2016 b
1975,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1976,Negative,-0.125,2 As with other Democrats the media seek to protect them amp ignore Bernie Sanders Marxist history Ignore Hillary Cl
1977,Neutral,0.0,When I m depressed I remember Hillary Clinton was peddling books in the freezer section of Costco while Melania Trump
1978,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 O
1979,Negative,-0.033333333333333326,joe biden has hillary clinton s awful policy record combined with trump s obvious senility absolutely incredible to wat
1980,Positive,0.45,uprising These are cable news picks as the most electable Democrat in a contested primary this century 2000 Al Gore 2004 John
1981,Negative,-0.10714285714285714,I d like to think Hillary Clinton is somewhere tonight sipping a stiff drink and saying simply Told you
1982,Positive,0.26666666666666666,One thing is proven tonight with tremendous finality 25 years of demonizing Hillary Rodham Clinton really worked in
1983,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1984,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1985,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1986,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 O
1987,Positive,0.4,Will definitely go to bed happy knowing that Joe Biden has been nominated I fervently hope that Bernie Sanders joins Joe i
1988,Neutral,0.0,im And I m still not voting for DNC this was just the reverse PiedPiper strat
1989,Negative,-0.5,vids who imaginary hillary clinton is talking to or what she told them is unspecified here because it is irrelevant the importa
1990,Negative,-0.19999999999999998,Let me be as clear as I can be BernieOrBust If we wanted a corrupt racist Republican Wall Street warmonger as Presid
1991,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 O
1992,Positive,0.4666666666666667,Joe Biden won many areas in Michigan on Tuesday that Bernie Sanders carried easily against Hillary Clinton in 2016 One reason
1993,Negative,-0.075,Biden sucks but people who thought members of the Democratic Party would massively move to the left in only four ye
1994,Neutral,0.0,The American people are fed up with the two tiered justice system in America especially when it comes to the Biden fa
1995,Positive,0.2875,knight Becoming more obvious that tons of people who voted Bernie in 16 were really just voting against Hillary Clinton Demora
1996,Neutral,0.0,This is your daily reminder that Chuck Schumer threatened two conservative Justices by name last week Nothing has been
