,Sentiment,Score,Tweet
1931,Neutral,0.0,Donald Trump Endorses Jeff Sessions Opponent for Alabama Senate Seat Tommy Will Protect Your Second Amendment
1932,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1933,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1934,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1935,Negative,-0.37777777777777777,i m fucking FUMING at the fact that it might come down to being either donald trump or joe biden to run this country for
1936,Negative,-0.175,This is APPALLING Impeach Donald Trump It s Just Everywhere Already How Delays in Testing Set Back the U S Cor
1937,Neutral,0.0,Ukno I didn t say anything that hasn t been proven White people elected Donal
1938,Neutral,0.0,Donald Trump has catastrophic meltdown after Joe Biden locks up the Democratic nomination
1939,Negative,-0.7999999999999999,Donald Trump so fucking stupid like dawg
1940,Neutral,0.0,Joe Biden just graciously thanked Bernie Sanders and his supporters for their tireless energy and passion saying Together
1941,Negative,-0.05,US I think God wanted Donald Trump to become president Former WH press sec But without the activism of
1942,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1943,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1944,Neutral,0.0,is going to be the Democratic nominee for President And I truly believe he will defeat Donald Trump LET S DO THI
1945,Neutral,0.13636363636363635,New filing Donald Trump s 2020 re election campaign paid 194 247 57 to Trump fam
1946,Positive,0.8,Who would win a US presidential election between Donald Trump and Joe Biden
1947,Negative,-0.05,BREAKING NEWS Michigan Mayor Michael Taylor a life long Republican who voted for President Donald Trump in 2016 has
1948,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1949,Positive,0.25,Congratulations on 4 more years of Donald Trump Democratic voters Can t say you didn t deserve it I will only la
1950,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1951,Positive,1.0,Craziest ever Donald Trump has been the Greatest Threat to America ever known
1952,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1953,Neutral,0.0,Call it what you want but Joe Biden will actually give us another 4 years of Donald Trump America will never be r
1954,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1955,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
1956,Neutral,0.0,Maybe not tonight but soon it ll be time for reconciliation between and supporters There s
1957,Neutral,0.0,Joe Biden has cemented his position as front runner in the Democratic race to take on President Donald Trump in Novembe
1958,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1959,Neutral,0.0,Biden is a builder unifier I want to thank Bernie Sanders and his supporters for their tireless energy and their passio
1960,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1961,Negative,-0.31666666666666665,Joe Biden has a long record of poor judgment and cozying up to bankers and he is the wrong candidate to take on Donald Trump
1962,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1963,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1964,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
1965,Neutral,0.0,Bernie is done Vaccines work and are safe Donald Trump is a corrupt skell QAnon is horseshit Tabasco gt Sriracha
1966,Positive,0.7,My mom would have loved Donald J Trump as President She loved America
1967,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1968,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1969,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1970,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1971,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1972,Neutral,0.0,Someone should tell Donald Trump Please Mr President leave it to our Russian trolls to undermin
1973,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1974,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
1975,Neutral,0.0,The Youth will not turn out for Joe Biden Donald Trump will annihilate Joe Biden in the debates The m
1976,Negative,-0.3,I want to earn every vote Let s bring this nation together We share a common goal And together we ll beat Donald Tr
1977,Neutral,0.1787878787878788,Coronavirus updates Suburban New York to enact containment area close schools US tops 1 000 confirmed cases
1978,Neutral,0.0,Trump Campaign Chief Is Funneling Pay To Eric Trump s Wife Don Jr s Girlfriend Report
1979,Neutral,0.19999999999999998,What was s favorite game as a child Mary Trump He played Monopoly but more than Monopoly he played
1980,Neutral,0.0,In Washington State with just under 70 reporting President Donald J Trump currently has 516 037 votes He has receive
1981,Positive,0.4333333333333333,I want to thank Bernie Sanders and his supporters for their tireless energy and their passion Joe Biden says after a strong sho
1982,Neutral,0.0,lIlIl Dear Michigan you truly deserve Donald Trump
1983,Neutral,0.10000000000000002,The math is now clear Joe Biden is going to be the Democratic nominee for President and is going to do everyt
1984,Positive,0.5,This guy sounds more like Donald Trump than Donald Trump does Take a listen
1985,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
1986,Negative,-0.6549999999999999,This has been a very very bad week for Donald Trump it s getting worse
1987,Negative,-0.05,84 YEARS That s how long Joe Biden and Bernie Sanders have been in politics 3 YEARS That s how long Donald J Trump
1988,Neutral,0.0,Joe Biden has cemented his position as front runner in the Democratic race to take on President Donald Trump in Nov
1989,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1990,Positive,0.275,I m sure Donald Trump is also well capable of thinking about and acting on important issues and he has t
1991,Negative,-0.3,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a common goal
